user_id,character_id,user_character_id,num_tries,boost_used,attack_duration,score,character_type,hitpoints
2494.0,9,2494_9,111.0,1.0,19.0,4107.2961373,0,2230
2496.0,9,2496_9,100.0,0.0,18.0,4403.1311155,0,2230
2500.0,9,2500_9,246.0,1.0,47.0,2816.1434978,0,2230
2512.0,9,2512_9,61.0,0.0,48.0,3225.0639386,0,2230
2516.0,9,2516_9,41.0,1.0,46.0,5413.2653061,0,2230
2518.0,9,2518_9,201.0,0.0,37.0,3500.0,0,2230
2528.0,9,2528_9,281.0,1.0,41.0,3448.7568223,0,2230
2542.0,9,2542_9,102.0,1.0,19.0,4685.9122402,0,2230
2544.0,9,2544_9,222.0,1.0,12.0,5317.5824176,0,2230
2545.0,9,2545_9,71.0,1.0,13.0,4991.6897507,0,2230
2547.0,9,2547_9,77.0,1.0,48.0,3608.0508474,0,2230
2556.0,9,2556_9,111.0,1.0,21.0,5162.109375,0,2230
2561.0,9,2561_9,110.0,0.0,47.0,3514.516129,0,2230
2563.0,9,2563_9,178.0,1.0,35.0,4129.5180723,0,2230
2572.0,9,2572_9,180.0,0.0,41.0,3615.7112527,0,2230
2573.0,9,2573_9,44.0,0.0,42.0,3394.4636678,0,2230
2589.0,9,2589_9,82.0,0.0,14.0,6300.3802281,0,2230
2598.0,9,2598_9,64.0,1.0,24.0,3786.7036011,0,2230
2599.0,9,2599_9,136.0,0.0,26.0,4329.3413174,0,2230
2601.0,9,2601_9,51.0,1.0,12.0,4759.6566523,0,2230
2614.0,9,2614_9,159.0,0.0,19.0,3301.4705882,0,2230
2622.0,9,2622_9,208.0,0.0,26.0,3343.9635536,0,2230
2624.0,9,2624_9,184.0,1.0,11.0,3645.021645,0,2230
2644.0,9,2644_9,17.0,1.0,42.0,3519.6078431,0,2230
2651.0,9,2651_9,144.0,1.0,17.0,4946.3087248,0,2230
2653.0,9,2653_9,218.0,1.0,43.0,2990.237099,0,2230
2659.0,9,2659_9,109.0,1.0,34.0,3529.7029703,0,2230
2664.0,9,2664_9,38.0,0.0,13.0,3534.3137255,0,2230
2666.0,9,2666_9,21.0,0.0,39.0,4302.7522936,0,2230
2667.0,9,2667_9,144.0,1.0,30.0,2768.7687688,0,2230
2675.0,9,2675_9,34.0,1.0,46.0,4388.8888889,0,2230
2679.0,9,2679_9,160.0,0.0,43.0,3446.0606061,0,2230
2687.0,9,2687_9,352.0,0.0,16.0,3476.3271162,0,2230
2693.0,9,2693_9,124.0,1.0,36.0,4467.4556213,0,2230
2710.0,9,2710_9,309.0,1.0,16.0,3154.0429887,0,2230
2713.0,9,2713_9,101.0,0.0,44.0,3419.8019802,0,2230
2729.0,9,2729_9,272.0,1.0,20.0,4290.9090909,0,2230
2733.0,9,2733_9,116.0,0.0,21.0,3062.8706999,0,2230
2735.0,9,2735_9,50.0,0.0,18.0,3971.4285714,0,2230
2742.0,9,2742_9,222.0,1.0,44.0,5177.6251226,0,2230
2756.0,9,2756_9,34.0,1.0,25.0,5789.4736842,0,2230
2762.0,9,2762_9,109.0,0.0,44.0,3770.4654896,0,2230
2767.0,9,2767_9,233.0,0.0,29.0,3666.9658887,0,2230
2768.0,9,2768_9,238.0,1.0,38.0,4752.4487978,0,2230
2771.0,9,2771_9,100.0,0.0,49.0,5093.9334638,0,2230
2778.0,9,2778_9,208.0,0.0,30.0,3602.6548672,0,2230
2783.0,9,2783_9,178.0,1.0,40.0,4703.4220532,0,2230
2784.0,9,2784_9,74.0,0.0,23.0,3054.8446069,0,2230
2787.0,9,2787_9,125.0,0.0,29.0,4213.8728324,0,2230
2791.0,9,2791_9,81.0,0.0,42.0,4394.0042826,0,2230
2793.0,9,2793_9,14.0,1.0,13.0,2812.5,0,2230
2797.0,9,2797_9,100.0,1.0,31.0,4427.5092937,0,2230
2799.0,9,2799_9,100.0,1.0,15.0,5030.0,0,2230
2808.0,9,2808_9,240.0,1.0,22.0,2650.6894288,0,2230
2808.0,9,2808_9,350.0,1.0,34.0,2831.0867734,0,2230
2813.0,9,2813_9,192.0,1.0,15.0,4317.4603175,0,2230
2817.0,9,2817_9,202.0,0.0,46.0,3812.5603865,0,2230
2821.0,9,2821_9,272.0,0.0,18.0,3914.8788927,0,2230
2823.0,9,2823_9,229.0,1.0,13.0,3216.2162162,0,2230
2827.0,9,2827_9,224.0,1.0,49.0,2875.2542373,0,2230
2845.0,9,2845_9,57.0,1.0,13.0,5542.96875,0,2230
2857.0,9,2857_9,419.0,1.0,43.0,3821.7821782,0,2230
2890.0,9,2890_9,309.0,0.0,22.0,3468.3992912,0,2230
2899.0,9,2899_9,27.0,0.0,25.0,3743.4210527,0,2230
2907.0,9,2907_9,172.0,0.0,20.0,4822.2222222,0,2230
2918.0,9,2918_9,82.0,1.0,21.0,2691.6376307,0,2230
2924.0,9,2924_9,138.0,0.0,24.0,4841.8674699,0,2230
2930.0,9,2930_9,68.0,1.0,20.0,5807.8175895,0,2230
2938.0,9,2938_9,210.0,0.0,16.0,4150.7092199,0,2230
2940.0,9,2940_9,362.0,0.0,11.0,3416.8250951,0,2230
2944.0,9,2944_9,131.0,0.0,43.0,4077.3480663,0,2230
2960.0,9,2960_9,448.0,0.0,19.0,4210.2152807,0,2230
2976.0,9,2976_9,167.0,0.0,11.0,4001.0787486,0,2230
2977.0,9,2977_9,206.0,0.0,42.0,5298.4409799,0,2230
2978.0,9,2978_9,158.0,1.0,47.0,3577.5656324,0,2230
2984.0,9,2984_9,142.0,0.0,40.0,3148.4623542,0,2230
2991.0,9,2991_9,198.0,1.0,15.0,4241.9928825,0,2230
6.0,19,6_19,202.0,0.0,13.0,3730.8377897,3,643
37.0,19,37_19,173.0,0.0,31.0,2774.0986019,3,643
118.0,19,118_19,86.0,1.0,35.0,4524.0963856,3,643
152.0,19,152_19,132.0,0.0,45.0,3366.2790697,3,643
157.0,19,157_19,937.0,1.0,48.0,3187.7138182,3,643
225.0,19,225_19,76.0,0.0,35.0,2255.0724638,3,643
233.0,19,233_19,16.0,0.0,48.0,3052.0833333,3,643
264.0,19,264_19,108.0,1.0,42.0,4028.7648054,3,643
280.0,19,280_19,201.0,0.0,11.0,3515.7284768,3,643
282.0,19,282_19,70.0,0.0,11.0,2207.3170732,3,643
295.0,19,295_19,203.0,1.0,12.0,4851.0838831,3,643
302.0,19,302_19,49.0,1.0,18.0,5314.4104803,3,643
333.0,19,333_19,37.0,1.0,34.0,3275.3623189,3,643
335.0,19,335_19,223.0,1.0,32.0,3763.6963696,3,643
396.0,19,396_19,187.0,1.0,42.0,3636.0454943,3,643
408.0,19,408_19,76.0,1.0,46.0,2588.3495146,3,643
415.0,19,415_19,280.0,1.0,24.0,2767.020336,3,643
443.0,19,443_19,382.0,1.0,26.0,5422.647528,3,643
446.0,19,446_19,68.0,1.0,27.0,3856.3535911,3,643
466.0,19,466_19,138.0,0.0,30.0,3810.7769423,3,643
557.0,19,557_19,171.0,0.0,38.0,3548.9667565,3,643
568.0,19,568_19,234.0,1.0,25.0,3300.0723066,3,643
573.0,19,573_19,33.0,1.0,46.0,4424.0506329,3,643
596.0,19,596_19,109.0,0.0,33.0,4342.9084381,3,643
674.0,19,674_19,168.0,0.0,40.0,2801.0393467,3,643
679.0,19,679_19,73.0,0.0,28.0,4093.75,3,643
697.0,19,697_19,201.0,0.0,41.0,2944.7310243,3,643
704.0,19,704_19,182.0,0.0,29.0,2968.7975647,3,643
725.0,19,725_19,100.0,0.0,46.0,4359.832636,3,643
773.0,19,773_19,277.0,0.0,18.0,3202.8985507,3,643
816.0,19,816_19,211.0,1.0,48.0,2990.0,3,643
833.0,19,833_19,97.0,0.0,25.0,5097.826087,3,643
853.0,19,853_19,4.0,1.0,14.0,1406.25,3,643
855.0,19,855_19,176.0,0.0,32.0,3250.4690432,3,643
858.0,19,858_19,29.0,0.0,18.0,3532.9341317,3,643
886.0,19,886_19,46.0,1.0,48.0,2878.9346247,3,643
890.0,19,890_19,77.0,0.0,22.0,3112.704918,3,643
896.0,19,896_19,315.0,1.0,29.0,3191.0013233,3,643
906.0,19,906_19,89.0,1.0,36.0,3232.5976231,3,643
915.0,19,915_19,35.0,1.0,43.0,2745.318352,3,643
947.0,19,947_19,47.0,0.0,44.0,3333.3333333,3,643
950.0,19,950_19,152.0,0.0,10.0,3549.8154982,3,643
951.0,19,951_19,128.0,0.0,18.0,2871.7201166,3,643
954.0,19,954_19,201.0,0.0,27.0,3427.6875483,3,643
956.0,19,956_19,93.0,1.0,29.0,2998.5337244,3,643
1029.0,19,1029_19,140.0,1.0,19.0,2389.96139,3,643
1062.0,19,1062_19,18.0,1.0,18.0,4858.8235294,3,643
1090.0,19,1090_19,264.0,1.0,42.0,2678.2686301,3,643
1139.0,19,1139_19,143.0,1.0,28.0,2793.8342967,3,643
1156.0,19,1156_19,26.0,0.0,37.0,1950.9803921,3,643
1183.0,19,1183_19,56.0,1.0,26.0,3312.0,3,643
1190.0,19,1190_19,7.0,0.0,49.0,2750.0,3,643
1226.0,19,1226_19,38.0,0.0,16.0,2969.4323144,3,643
1405.0,19,1405_19,105.0,1.0,11.0,3061.2980769,3,643
1406.0,19,1406_19,109.0,0.0,39.0,3348.7241798,3,643
1419.0,19,1419_19,232.0,1.0,13.0,2621.1849192,3,643
1434.0,19,1434_19,80.0,1.0,44.0,2153.7313433,3,643
1442.0,19,1442_19,5.0,1.0,45.0,3666.6666667,3,643
1479.0,19,1479_19,46.0,1.0,19.0,5149.9999999,3,643
1500.0,19,1500_19,181.0,1.0,11.0,3371.4517437,3,643
1510.0,19,1510_19,13.0,0.0,20.0,4057.6923077,3,643
1514.0,19,1514_19,55.0,1.0,48.0,2514.1509434,3,643
1523.0,19,1523_19,165.0,1.0,17.0,2625.0885897,3,643
1536.0,19,1536_19,169.0,0.0,42.0,3024.0770465,3,643
1537.0,19,1537_19,77.0,1.0,25.0,3346.1538461,3,643
1542.0,19,1542_19,40.0,0.0,31.0,4113.7440758,3,643
1602.0,19,1602_19,98.0,1.0,16.0,3662.5,3,643
1639.0,19,1639_19,415.0,0.0,39.0,4173.3333333,3,643
1698.0,19,1698_19,183.0,1.0,37.0,3884.9902534,3,643
1726.0,19,1726_19,30.0,1.0,34.0,4481.4814815,3,643
1763.0,19,1763_19,131.0,0.0,47.0,3364.764268,3,643
1765.0,19,1765_19,81.0,0.0,30.0,3898.3402489,3,643
1805.0,19,1805_19,103.0,0.0,24.0,4835.2490421,3,643
1813.0,19,1813_19,83.0,0.0,10.0,4882.5,3,643
1819.0,19,1819_19,51.0,1.0,35.0,3655.3030303,3,643
1836.0,19,1836_19,218.0,1.0,33.0,3326.1455526,3,643
1873.0,19,1873_19,51.0,0.0,35.0,3487.8892733,3,643
1882.0,19,1882_19,67.0,0.0,20.0,4360.7427056,3,643
1903.0,19,1903_19,216.0,1.0,12.0,3730.4860089,3,643
1921.0,19,1921_19,13.0,0.0,43.0,6352.9411764,3,643
1978.0,19,1978_19,260.0,0.0,43.0,4169.5035461,3,643
1992.0,19,1992_19,165.0,0.0,37.0,5212.8279883,3,643
2030.0,19,2030_19,35.0,1.0,25.0,3331.7535545,3,643
2125.0,19,2125_19,137.0,0.0,45.0,3613.0177515,3,643
2183.0,19,2183_19,290.0,0.0,45.0,4419.5519348,3,643
2218.0,19,2218_19,47.0,1.0,43.0,3716.5991903,3,643
2280.0,19,2280_19,20.0,0.0,42.0,4902.4390244,3,643
2322.0,19,2322_19,71.0,1.0,48.0,4455.9748428,3,643
2342.0,19,2342_19,86.0,1.0,48.0,3324.3727599,3,643
2346.0,19,2346_19,206.0,0.0,47.0,2108.4099869,3,643
2406.0,19,2406_19,20.0,1.0,15.0,2843.9716312,3,643
2412.0,19,2412_19,32.0,1.0,39.0,3387.755102,3,643
2438.0,19,2438_19,177.0,1.0,34.0,4084.7290641,3,643
2448.0,19,2448_19,85.0,0.0,44.0,3918.4466019,3,643
2521.0,19,2521_19,145.0,0.0,28.0,3247.099768,3,643
2541.0,19,2541_19,113.0,1.0,26.0,2455.9193955,3,643
2544.0,19,2544_19,153.0,0.0,45.0,5207.2192513,3,643
2585.0,19,2585_19,159.0,0.0,22.0,4272.6081258,3,643
2625.0,19,2625_19,36.0,0.0,18.0,4081.0810811,3,643
2710.0,19,2710_19,300.0,1.0,32.0,3331.2883435,3,643
2731.0,19,2731_19,126.0,0.0,36.0,4374.422188,3,643
2746.0,19,2746_19,26.0,1.0,44.0,4659.5744681,3,643
2782.0,19,2782_19,48.0,1.0,34.0,3301.0471204,3,643
2854.0,19,2854_19,130.0,0.0,32.0,4317.5074184,3,643
2873.0,19,2873_19,18.0,1.0,17.0,6027.7777778,3,643
2892.0,19,2892_19,16.0,1.0,45.0,4512.8205128,3,643
2927.0,19,2927_19,56.0,0.0,24.0,3623.1155779,3,643
2928.0,19,2928_19,150.0,0.0,46.0,4554.0740741,3,643
2945.0,19,2945_19,237.0,0.0,33.0,3076.1904762,3,643
2973.0,19,2973_19,64.0,1.0,39.0,3630.8900524,3,643
6.0,80,6_80,186.0,0.0,29.0,4320.3883494,3,2994
23.0,80,23_80,165.0,0.0,43.0,5488.7892377,3,2994
93.0,80,93_80,967.0,0.0,25.0,4460.6913429,3,2994
94.0,80,94_80,175.0,1.0,45.0,2880.0,3,2994
97.0,80,97_80,410.0,1.0,46.0,2614.883721,3,2994
108.0,80,108_80,92.0,1.0,14.0,3940.3794038,3,2994
181.0,80,181_80,171.0,0.0,44.0,4690.0684931,3,2994
209.0,80,209_80,135.0,1.0,11.0,3638.996139,3,2994
258.0,80,258_80,181.0,1.0,46.0,3215.041128,3,2994
273.0,80,273_80,50.0,0.0,12.0,5342.6573427,3,2994
344.0,80,344_80,133.0,0.0,15.0,2993.495935,3,2994
346.0,80,346_80,276.0,0.0,25.0,4361.4341085,3,2994
483.0,80,483_80,72.0,0.0,31.0,4283.4008096,3,2994
540.0,80,540_80,13.0,1.0,47.0,4880.9523809,3,2994
548.0,80,548_80,215.0,1.0,39.0,5080.1186944,3,2994
643.0,80,643_80,301.0,1.0,30.0,3953.1405783,3,2994
665.0,80,665_80,751.0,0.0,30.0,3156.3568542,3,2994
667.0,80,667_80,184.0,0.0,23.0,2701.2609117,3,2994
698.0,80,698_80,280.0,1.0,21.0,3700.9590236,3,2994
739.0,80,739_80,56.0,1.0,39.0,3450.7575757,3,2994
742.0,80,742_80,124.0,0.0,38.0,2946.6019418,3,2994
760.0,80,760_80,1343.0,1.0,25.0,4260.5633803,3,2994
801.0,80,801_80,187.0,1.0,38.0,2045.6431535,3,2994
818.0,80,818_80,86.0,0.0,24.0,3119.6581197,3,2994
967.0,80,967_80,209.0,1.0,26.0,3605.2344602,3,2994
976.0,80,976_80,88.0,0.0,10.0,2894.6015424,3,2994
990.0,80,990_80,83.0,0.0,24.0,2780.9110629,3,2994
1004.0,80,1004_80,421.0,0.0,29.0,3940.5815423,3,2994
1019.0,80,1019_80,189.0,0.0,41.0,3504.0650406,3,2994
1028.0,80,1028_80,134.0,0.0,18.0,2319.7969543,3,2994
1104.0,80,1104_80,193.0,1.0,48.0,3770.9090909,3,2994
1136.0,80,1136_80,86.0,0.0,22.0,2849.8942918,3,2994
1146.0,80,1146_80,648.0,0.0,25.0,4730.6880541,3,2994
1218.0,80,1218_80,130.0,0.0,28.0,3034.7043702,3,2994
1224.0,80,1224_80,40.0,0.0,21.0,4596.8586387,3,2994
1291.0,80,1291_80,480.0,0.0,19.0,4509.3729799,3,2994
1406.0,80,1406_80,439.0,0.0,22.0,3653.8653366,3,2994
1522.0,80,1522_80,157.0,1.0,46.0,3138.9312977,3,2994
1528.0,80,1528_80,624.0,1.0,10.0,2722.3993045,3,2994
1564.0,80,1564_80,82.0,1.0,48.0,3042.2885572,3,2994
1572.0,80,1572_80,475.0,1.0,42.0,4292.3076923,3,2994
1621.0,80,1621_80,58.0,1.0,29.0,5906.6666666,3,2994
1630.0,80,1630_80,296.0,0.0,33.0,2620.1117318,3,2994
1656.0,80,1656_80,12.0,0.0,24.0,4453.125,3,2994
1678.0,80,1678_80,569.0,1.0,47.0,5565.1612902,3,2994
1718.0,80,1718_80,187.0,0.0,20.0,4014.0845071,3,2994
1757.0,80,1757_80,134.0,1.0,11.0,3870.3339882,3,2994
1784.0,80,1784_80,149.0,1.0,19.0,2889.3617021,3,2994
1797.0,80,1797_80,625.0,0.0,23.0,4016.6666667,3,2994
1838.0,80,1838_80,104.0,1.0,45.0,3356.2945368,3,2994
1859.0,80,1859_80,179.0,1.0,13.0,3591.1330049,3,2994
1873.0,80,1873_80,40.0,0.0,28.0,3968.3544304,3,2994
1903.0,80,1903_80,181.0,0.0,35.0,3635.2765321,3,2994
2025.0,80,2025_80,133.0,1.0,39.0,4293.8311688,3,2994
2029.0,80,2029_80,348.0,0.0,44.0,3999.2441422,3,2994
2031.0,80,2031_80,51.0,0.0,36.0,3225.2964427,3,2994
2047.0,80,2047_80,75.0,0.0,15.0,3559.7826087,3,2994
2071.0,80,2071_80,142.0,1.0,18.0,3730.2977233,3,2994
2219.0,80,2219_80,205.0,0.0,35.0,3032.0247934,3,2994
2228.0,80,2228_80,94.0,0.0,38.0,3356.5683646,3,2994
2263.0,80,2263_80,292.0,1.0,15.0,5004.4395116,3,2994
2271.0,80,2271_80,145.0,1.0,39.0,3797.1602434,3,2994
2282.0,80,2282_80,13.0,0.0,43.0,8500.0000001,3,2994
2335.0,80,2335_80,47.0,1.0,48.0,4766.4233577,3,2994
2345.0,80,2345_80,341.0,0.0,34.0,3694.4232239,3,2994
2355.0,80,2355_80,197.0,1.0,13.0,3562.5806451,3,2994
2359.0,80,2359_80,37.0,1.0,44.0,6007.1942445,3,2994
2363.0,80,2363_80,200.0,1.0,13.0,3919.0600522,3,2994
2370.0,80,2370_80,259.0,0.0,34.0,3169.4139194,3,2994
2382.0,80,2382_80,166.0,1.0,22.0,3284.9315068,3,2994
2384.0,80,2384_80,124.0,1.0,20.0,4452.0884521,3,2994
2417.0,80,2417_80,74.0,0.0,32.0,3718.0327869,3,2994
2484.0,80,2484_80,78.0,0.0,36.0,2943.3551198,3,2994
2501.0,80,2501_80,49.0,0.0,34.0,7673.9130435,3,2994
2524.0,80,2524_80,86.0,1.0,41.0,4217.630854,3,2994
2531.0,80,2531_80,131.0,0.0,37.0,4763.8297873,3,2994
2565.0,80,2565_80,205.0,1.0,35.0,3467.9113186,3,2994
2653.0,80,2653_80,116.0,0.0,33.0,2353.6,3,2994
2684.0,80,2684_80,70.0,1.0,18.0,5259.9118942,3,2994
2689.0,80,2689_80,284.0,0.0,13.0,5308.9832181,3,2994
2715.0,80,2715_80,143.0,0.0,12.0,6126.4044944,3,2994
2792.0,80,2792_80,23.0,0.0,11.0,5206.8965517,3,2994
2809.0,80,2809_80,198.0,0.0,41.0,3732.5819672,3,2994
2824.0,80,2824_80,446.0,0.0,32.0,4089.1875382,3,2994
2905.0,80,2905_80,89.0,1.0,46.0,3229.7297297,3,2994
2908.0,80,2908_80,466.0,0.0,48.0,4632.2981367,3,2994
2914.0,80,2914_80,645.0,0.0,48.0,4907.3100813,3,2994
6.0,25,6_25,185.0,1.0,44.0,3276.9652651,1,1992
26.0,25,26_25,72.0,1.0,47.0,2136.4238411,1,1992
39.0,25,39_25,192.0,0.0,41.0,3064.9966148,1,1992
40.0,25,40_25,56.0,0.0,22.0,4555.1948052,1,1992
41.0,25,41_25,44.0,1.0,18.0,3051.9877676,1,1992
52.0,25,52_25,164.0,0.0,20.0,2607.5533662,1,1992
81.0,25,81_25,110.0,1.0,46.0,2109.7826087,1,1992
91.0,25,91_25,84.0,0.0,41.0,2659.9664992,1,1992
93.0,25,93_25,215.0,0.0,36.0,2985.5595668,1,1992
122.0,25,122_25,534.0,0.0,44.0,3569.0954774,1,1992
129.0,25,129_25,88.0,0.0,38.0,3701.5706806,1,1992
138.0,25,138_25,113.0,1.0,44.0,3640.1515152,1,1992
148.0,25,148_25,154.0,1.0,43.0,3666.3190824,1,1992
178.0,25,178_25,57.0,0.0,46.0,3548.9510489,1,1992
180.0,25,180_25,52.0,0.0,42.0,2159.7374179,1,1992
199.0,25,199_25,270.0,0.0,28.0,3135.0877193,1,1992
220.0,25,220_25,263.0,0.0,28.0,2896.9834946,1,1992
247.0,25,247_25,165.0,1.0,19.0,3136.7025683,1,1992
274.0,25,274_25,31.0,1.0,11.0,3034.1463415,1,1992
290.0,25,290_25,35.0,0.0,12.0,3604.1666667,1,1992
305.0,25,305_25,125.0,0.0,38.0,2921.286031,1,1992
307.0,25,307_25,161.0,1.0,34.0,3037.3280943,1,1992
328.0,25,328_25,7.0,0.0,23.0,3977.7777778,1,1992
358.0,25,358_25,179.0,1.0,48.0,3092.6517572,1,1992
365.0,25,365_25,233.0,0.0,43.0,2263.1016043,1,1992
367.0,25,367_25,155.0,1.0,31.0,3681.0865191,1,1992
372.0,25,372_25,84.0,0.0,16.0,2728.3333333,1,1992
382.0,25,382_25,478.0,1.0,30.0,1939.8353388,1,1992
384.0,25,384_25,22.0,0.0,34.0,2765.8227848,1,1992
396.0,25,396_25,282.0,0.0,10.0,3160.0402617,1,1992
402.0,25,402_25,52.0,0.0,37.0,3109.7922848,1,1992
410.0,25,410_25,19.0,0.0,19.0,2879.3103448,1,1992
415.0,25,415_25,236.0,0.0,21.0,2299.3096647,1,1992
427.0,25,427_25,125.0,1.0,45.0,2483.4578442,1,1992
429.0,25,429_25,104.0,0.0,36.0,2391.2037037,1,1992
434.0,25,434_25,95.0,1.0,17.0,2368.4210526,1,1992
441.0,25,441_25,161.0,1.0,18.0,2907.6433121,1,1992
451.0,25,451_25,55.0,0.0,21.0,3461.7486339,1,1992
459.0,25,459_25,214.0,1.0,36.0,2619.6473551,1,1992
482.0,25,482_25,161.0,0.0,49.0,3317.7655677,1,1992
498.0,25,498_25,43.0,1.0,26.0,3873.2394366,1,1992
499.0,25,499_25,77.0,1.0,25.0,2383.9869281,1,1992
500.0,25,500_25,101.0,1.0,21.0,3065.6488549,1,1992
534.0,25,534_25,155.0,1.0,26.0,2845.9657701,1,1992
558.0,25,558_25,105.0,1.0,32.0,3295.9770115,1,1992
570.0,25,570_25,137.0,1.0,23.0,2339.6946565,1,1992
571.0,25,571_25,507.0,1.0,29.0,2198.2555398,1,1992
573.0,25,573_25,188.0,0.0,12.0,3832.1167883,1,1992
577.0,25,577_25,235.0,0.0,36.0,2395.8633959,1,1992
589.0,25,589_25,215.0,1.0,31.0,3580.1853172,1,1992
590.0,25,590_25,376.0,1.0,32.0,3254.8291233,1,1992
596.0,25,596_25,144.0,1.0,46.0,3529.1375291,1,1992
617.0,25,617_25,102.0,1.0,15.0,2638.2978724,1,1992
631.0,25,631_25,134.0,1.0,27.0,3468.5714285,1,1992
637.0,25,637_25,111.0,0.0,25.0,3390.776699,1,1992
644.0,25,644_25,14.0,1.0,11.0,2730.7692308,1,1992
653.0,25,653_25,159.0,1.0,41.0,2312.992126,1,1992
681.0,25,681_25,273.0,1.0,15.0,2469.651313,1,1992
731.0,25,731_25,125.0,0.0,11.0,2962.4463519,1,1992
740.0,25,740_25,36.0,1.0,48.0,3316.4556962,1,1992
741.0,25,741_25,148.0,1.0,43.0,2336.6880147,1,1992
746.0,25,746_25,37.0,0.0,30.0,2435.2159469,1,1992
756.0,25,756_25,193.0,1.0,18.0,3275.1235585,1,1992
768.0,25,768_25,38.0,1.0,42.0,2150.1416431,1,1992
795.0,25,795_25,204.0,0.0,36.0,3142.5501433,1,1992
823.0,25,823_25,111.0,0.0,23.0,2980.5825243,1,1992
835.0,25,835_25,103.0,1.0,22.0,3643.5786436,1,1992
838.0,25,838_25,38.0,0.0,16.0,4275.862069,1,1992
843.0,25,843_25,141.0,0.0,32.0,2864.0,1,1992
845.0,25,845_25,114.0,1.0,15.0,3365.4618474,1,1992
848.0,25,848_25,252.0,0.0,36.0,2818.5603807,1,1992
865.0,25,865_25,51.0,0.0,23.0,1278.4810127,1,1992
886.0,25,886_25,40.0,1.0,23.0,3299.0654206,1,1992
898.0,25,898_25,149.0,1.0,11.0,2377.394636,1,1992
907.0,25,907_25,585.0,0.0,45.0,2478.1517876,1,1992
911.0,25,911_25,258.0,0.0,38.0,2839.9607266,1,1992
915.0,25,915_25,26.0,1.0,29.0,3391.959799,1,1992
951.0,25,951_25,183.0,1.0,11.0,2693.3422999,1,1992
957.0,25,957_25,140.0,1.0,32.0,2390.4761905,1,1992
986.0,25,986_25,38.0,0.0,47.0,3162.3616236,1,1992
992.0,25,992_25,134.0,1.0,49.0,2591.8367347,1,1992
1005.0,25,1005_25,58.0,0.0,46.0,2827.7404922,1,1992
1024.0,25,1024_25,74.0,1.0,25.0,2811.2149533,1,1992
1035.0,25,1035_25,52.0,1.0,26.0,6706.1403509,1,1992
1036.0,25,1036_25,91.0,1.0,36.0,2498.6187845,1,1992
1041.0,25,1041_25,100.0,0.0,32.0,2302.1582734,1,1992
1043.0,25,1043_25,24.0,1.0,42.0,5191.1764705,1,1992
1056.0,25,1056_25,200.0,1.0,47.0,3567.9442509,1,1992
1061.0,25,1061_25,78.0,1.0,21.0,2126.3586957,1,1992
1098.0,25,1098_25,67.0,0.0,16.0,3287.0588235,1,1992
1101.0,25,1101_25,212.0,0.0,14.0,2413.4502924,1,1992
1102.0,25,1102_25,57.0,0.0,42.0,3071.2250712,1,1992
1109.0,25,1109_25,151.0,0.0,49.0,2670.1720841,1,1992
1118.0,25,1118_25,274.0,0.0,18.0,3435.418769,1,1992
1153.0,25,1153_25,162.0,1.0,15.0,3192.0318725,1,1992
1226.0,25,1226_25,27.0,1.0,19.0,2028.1124498,1,1992
1233.0,25,1233_25,28.0,1.0,45.0,3163.0434783,1,1992
1248.0,25,1248_25,164.0,1.0,12.0,2172.7848101,1,1992
1252.0,25,1252_25,89.0,0.0,47.0,4784.9740933,1,1992
1259.0,25,1259_25,29.0,1.0,12.0,3399.0610329,1,1992
1267.0,25,1267_25,129.0,1.0,42.0,2648.9795918,1,1992
1268.0,25,1268_25,420.0,1.0,21.0,1888.5090718,1,1992
1291.0,25,1291_25,85.0,1.0,42.0,3428.5714286,1,1992
1292.0,25,1292_25,380.0,0.0,45.0,3151.8778374,1,1992
1294.0,25,1294_25,137.0,0.0,18.0,3052.4934383,1,1992
1297.0,25,1297_25,155.0,1.0,20.0,2804.7285464,1,1992
1315.0,25,1315_25,37.0,0.0,12.0,3676.4705882,1,1992
1317.0,25,1317_25,241.0,1.0,49.0,3722.4697645,1,1992
1319.0,25,1319_25,63.0,1.0,36.0,2658.9595376,1,1992
1321.0,25,1321_25,148.0,0.0,17.0,2480.235492,1,1992
1326.0,25,1326_25,1275.0,0.0,27.0,2905.5185375,1,1992
1336.0,25,1336_25,102.0,0.0,12.0,2567.114094,1,1992
1346.0,25,1346_25,79.0,0.0,46.0,3184.5342706,1,1992
1359.0,25,1359_25,69.0,0.0,49.0,3272.5274725,1,1992
1373.0,25,1373_25,582.0,1.0,26.0,1882.6774549,1,1992
1378.0,25,1378_25,252.0,0.0,24.0,2844.5404072,1,1992
1418.0,25,1418_25,54.0,1.0,11.0,3278.0748663,1,1992
1469.0,25,1469_25,413.0,1.0,27.0,3460.4037267,1,1992
1489.0,25,1489_25,645.0,0.0,30.0,3007.5315383,1,1992
1516.0,25,1516_25,197.0,1.0,43.0,2521.1565585,1,1992
1517.0,25,1517_25,48.0,0.0,48.0,4313.2075472,1,1992
1562.0,25,1562_25,165.0,1.0,23.0,2537.716263,1,1992
1565.0,25,1565_25,206.0,0.0,13.0,2697.0728387,1,1992
1589.0,25,1589_25,256.0,0.0,34.0,2626.7384477,1,1992
1603.0,25,1603_25,219.0,1.0,37.0,1966.2387066,1,1992
1623.0,25,1623_25,68.0,1.0,41.0,2788.213628,1,1992
