user_id,character_id,user_character_id,num_tries,boost_used,attack_duration,score
1681,39,1681_39,169,0,28,4226.2857143
1681,52,1681_52,159,0,15,3904.0
1682,13,1682_13,93,0,33,4428.2982791
1682,74,1682_74,89,0,49,4298.4749455
1682,104,1682_104,78,0,36,2788.1040892
1682,39,1682_39,55,1,16,4794.6127946
1682,86,1682_86,54,0,25,2703.125
1682,7,1682_7,50,1,39,3382.0895522
1682,46,1682_46,47,1,42,5105.2631579
1682,65,1682_65,45,0,11,3555.1948052
1682,2,1682_2,40,1,41,3301.8181818
1683,104,1683_104,733,0,31,3169.6838692
1683,76,1683_76,493,0,25,3775.713051
1683,70,1683_70,461,1,30,4485.2135815
1683,93,1683_93,322,0,40,4609.4720497
1683,109,1683_109,277,0,46,3632.9690346
1683,4,1683_4,271,0,49,4051.3029315
1683,8,1683_8,271,0,19,3378.238342
1683,1,1683_1,267,1,10,4476.3681591
1683,11,1683_11,265,1,31,2815.7560356
1684,11,1684_11,288,0,22,3241.2392077
1684,17,1684_17,259,0,31,3626.1210763
1684,74,1684_74,220,0,15,3328.3261802
1684,14,1684_14,185,0,21,2792.8047968
1684,7,1684_7,178,0,12,3139.1375102
1684,86,1684_86,158,0,18,2511.8243243
1684,39,1684_39,153,1,44,4006.718925
1684,93,1684_93,149,1,23,3574.1150442
1684,25,1684_25,128,0,39,2818.7702265
1685,39,1685_39,223,0,35,4716.9476486
1685,106,1685_106,130,0,46,4896.0674158
1685,8,1685_8,119,1,26,4335.1955307
1685,13,1685_13,112,0,29,4297.9351032
1685,11,1685_11,109,1,16,3181.1797753
1685,10,1685_10,86,0,27,4826.4705882
1685,17,1685_17,80,0,39,3762.2641509
1685,44,1685_44,70,0,35,3967.4185464
1685,93,1685_93,70,0,38,4389.3333334
1687,11,1687_11,492,0,40,4196.5083232
1687,13,1687_13,388,0,37,4870.7983193
1687,74,1687_74,292,1,49,4539.7643594
1687,39,1687_39,268,0,32,5661.4447346
1687,9,1687_9,221,0,34,5501.1160715
1687,34,1687_34,198,1,29,3848.3412322
1687,46,1687_46,188,1,17,5223.5772358
1687,21,1687_21,171,0,29,4291.7152859
1687,106,1687_106,164,1,15,5587.4316939
1689,13,1689_13,30,1,33,4098.0392157
1689,51,1689_51,28,0,47,4262.7737226
1689,50,1689_50,25,1,22,2310.6060606
1689,86,1689_86,20,0,34,1899.2805755
1689,102,1689_102,17,0,40,3081.081081
1689,92,1689_92,17,1,15,4058.8235294
1689,68,1689_68,16,1,39,3786.6666667
1689,88,1689_88,16,1,11,3905.4054054
1689,3,1689_3,16,0,19,2364.7058824
1691,10,1691_10,174,0,40,6891.9925511
1691,11,1691_11,155,1,34,4082.7586207
1691,74,1691_74,128,0,18,4598.0230643
1691,8,1691_8,103,1,34,4628.5097192
1691,76,1691_76,100,0,44,4032.3275862
1691,1,1691_1,96,0,27,4088.0
1691,17,1691_17,78,0,47,4151.7857143
1691,93,1691_93,66,0,25,3642.0765027
1691,18,1691_18,58,1,46,3737.4100719
1692,86,1692_86,101,1,16,3341.5841584
1692,16,1692_16,55,1,37,4066.4335664
1692,107,1692_107,51,0,28,3650.2890173
1692,1,1692_1,48,1,46,4259.4936708
1692,98,1692_98,47,1,35,3091.5254237
1692,21,1692_21,45,0,19,3977.7777778
1692,79,1692_79,44,1,47,3024.6478873
1692,50,1692_50,43,1,35,2982.6086957
1692,53,1692_53,43,0,32,2546.5587045
1694,62,1694_62,197,0,32,3045.1070337
1694,93,1694_93,133,1,35,3562.0641562
1694,63,1694_63,117,0,44,4985.2941176
1694,25,1694_25,108,1,31,3420.6586826
1694,40,1694_40,101,1,17,3127.3209549
1694,8,1694_8,87,0,25,4466.6666667
1694,21,1694_21,84,0,43,3590.1287554
1694,32,1694_32,80,0,14,3213.2616487
1694,30,1694_30,75,1,10,2386.0869565
1697,86,1697_86,235,1,10,2307.277628
1697,53,1697_53,133,1,17,2479.8464491
1697,26,1697_26,122,1,31,1876.056338
1697,7,1697_7,107,1,13,2554.1619156
1697,34,1697_34,104,0,43,3477.4535809
1697,8,1697_8,100,1,46,3853.8135593
1697,106,1697_106,100,0,11,3968.6567164
1697,25,1697_25,100,1,37,2610.8312343
1697,88,1697_88,98,1,43,2540.2906209
1698,74,1698_74,430,1,14,3898.8860326
1698,52,1698_52,382,0,44,3379.7313797
1698,86,1698_86,200,1,46,2653.9007092
1698,16,1698_16,186,0,13,2818.1126332
1698,104,1698_104,184,0,25,2793.3104631
1698,19,1698_19,183,1,37,3884.9902534
1698,8,1698_8,179,0,32,3126.5690377
1698,91,1698_91,178,0,44,2344.1466855
1698,89,1698_89,166,1,32,3937.3134328
1699,74,1699_74,446,1,37,3378.1604984
1699,34,1699_34,406,1,35,3564.2113382
1699,46,1699_46,279,0,18,3637.2218476
1699,8,1699_8,242,1,10,3742.6850258
1699,17,1699_17,229,1,37,3157.3957017
1699,39,1699_39,214,0,28,3721.7928902
1699,1,1699_1,203,0,45,3024.1758242
1699,73,1699_73,154,0,14,3273.5632184
1699,11,1699_11,153,1,49,2660.8615949
1700,74,1700_74,486,1,45,3766.6938111
1700,76,1700_76,221,0,16,3791.3533835
1700,11,1700_11,200,0,18,3196.6927763
1700,9,1700_9,192,1,45,4903.488372
1700,106,1700_106,184,1,34,5057.3099416
1700,46,1700_46,169,0,31,4801.5037594
1700,17,1700_17,165,1,11,4644.4159179
1700,34,1700_34,140,1,18,4356.0830861
1700,13,1700_13,126,0,37,4453.0477759
1702,17,1702_17,505,1,12,3504.0996052
1702,8,1702_8,403,1,12,3500.6833713
1702,11,1702_11,329,0,20,2834.2741935
1702,1,1702_1,221,0,45,3170.9183674
1702,106,1702_106,183,1,44,3499.6331621
1702,59,1702_59,159,0,38,2690.1960784
1702,93,1702_93,143,0,48,3202.2940563
1702,73,1702_73,138,0,40,2815.9645233
1702,41,1702_41,122,0,42,3483.4532374
1703,17,1703_17,357,1,18,4324.4094488
1703,74,1703_74,325,0,35,4133.28956
1703,11,1703_11,262,1,38,3958.8631264
1703,73,1703_73,201,1,11,4383.5443038
1703,1,1703_1,170,0,45,5287.7846791
1703,10,1703_10,167,1,44,5150.1766784
1703,93,1703_93,144,0,39,4252.6964561
1703,106,1703_106,138,1,11,4658.456486
1703,109,1703_109,138,0,33,4868.5831621
1704,58,1704_58,368,1,29,3081.09319
1704,59,1704_59,231,0,14,3104.1514931
1704,93,1704_93,214,0,35,4619.1626409
1704,74,1704_74,149,1,33,3208.6330935
1704,42,1704_42,128,0,18,4483.4983498
1704,50,1704_50,124,0,28,2610.0861009
1704,8,1704_8,114,1,17,3842.4657535
1704,99,1704_99,109,0,37,4291.0662824
1704,21,1704_21,108,1,35,3645.3125
1705,82,1705_82,2124,1,16,2706.0575968
1705,92,1705_92,487,0,22,3286.7435159
1705,113,1705_113,234,1,41,3177.3333333
1705,10,1705_10,113,0,25,3294.7019867
1705,50,1705_50,75,0,21,2046.7571644
1705,35,1705_35,55,1,28,1828.5123967
1705,11,1705_11,51,0,38,2233.7349397
1705,64,1705_64,49,1,32,1833.7236534
1705,48,1705_48,46,0,15,1817.9487179
1707,97,1707_97,32,1,18,4469.7986577
1707,11,1707_11,21,1,21,4929.8245614
1707,41,1707_41,16,0,44,5903.2258065
1707,95,1707_95,15,0,38,4359.5505618
1707,17,1707_17,14,0,38,5493.3333334
1707,51,1707_51,14,1,23,3977.5280899
1707,88,1707_88,13,1,33,4052.6315789
1707,39,1707_39,13,0,48,6015.8730158
1707,7,1707_7,13,0,14,2850.0
1710,74,1710_74,556,0,40,7455.1214362
1710,93,1710_93,284,1,20,6119.6808511
1710,8,1710_8,267,0,10,6934.4870211
1710,7,1710_7,180,1,39,4665.497076
1710,106,1710_106,178,0,36,7614.2208774
1710,97,1710_97,166,1,43,5124.82066
1710,14,1710_14,146,0,16,4378.1038375
1710,9,1710_9,128,0,10,6117.6470588
1710,44,1710_44,125,1,37,5969.6356275
1711,71,1711_71,238,1,43,2514.2243693
1711,69,1711_69,146,0,42,2968.992248
1711,93,1711_93,118,1,26,3013.8121547
1711,41,1711_41,91,0,38,3187.6138433
1711,7,1711_7,82,1,16,2589.0183028
1711,96,1711_96,74,0,18,2290.7915993
1711,106,1711_106,74,0,38,4277.7777778
1711,65,1711_65,73,1,35,2948.4536083
1711,21,1711_21,69,1,20,2425.2631579
1713,51,1713_51,582,0,16,3112.9689175
1713,110,1713_110,381,1,18,2751.6254876
1713,47,1713_47,301,1,49,3235.9605911
1713,17,1713_17,285,1,39,4268.5838307
1713,69,1713_69,283,0,32,2758.9463221
1713,7,1713_7,212,0,47,2604.0609137
1713,59,1713_59,205,1,16,2687.8980892
1713,2,1713_2,193,0,31,2249.1289199
1713,29,1713_29,149,1,13,3403.4482758
1714,34,1714_34,93,0,23,3688.3116883
1714,93,1714_93,58,1,29,4103.3333333
1714,10,1714_10,56,1,46,5215.6862744
1714,76,1714_76,48,0,29,3578.7671233
1714,8,1714_8,48,1,17,4605.2631579
1714,1,1714_1,40,0,36,4058.0645161
1714,114,1714_114,40,0,35,2897.2809668
1714,106,1714_106,38,1,34,4522.9357798
1714,94,1714_94,35,0,38,4953.4883721
1715,88,1715_88,61,1,21,2791.4893617
1715,62,1715_62,43,1,39,2788.4615385
1715,60,1715_60,36,1,17,3838.4615385
1715,104,1715_104,33,1,33,3648.0686695
1715,16,1715_16,26,1,40,2308.9430894
1715,51,1715_51,22,1,39,2638.4976526
1715,31,1715_31,19,0,47,2860.1398601
1715,36,1715_36,18,0,13,3370.9677419
1715,64,1715_64,14,1,22,2009.1743119
1716,74,1716_74,440,1,18,3645.9854014
1716,82,1716_82,311,1,38,2618.7469646
1716,1,1716_1,238,1,40,4013.4228188
1716,106,1716_106,189,0,32,4330.7008885
1716,17,1716_17,154,1,46,3269.5738355
1716,9,1716_9,153,0,47,3430.6393245
1716,11,1716_11,147,0,39,3219.2224622
1716,10,1716_10,145,0,32,4336.1344537
1716,107,1716_107,140,0,29,2655.1410373
1717,95,1717_95,118,0,19,5005.8708415
1717,4,1717_4,98,1,38,5611.1111112
1717,8,1717_8,77,1,22,6462.8099172
1717,17,1717_17,73,0,22,5685.4599406
1717,114,1717_114,52,1,39,3518.7319885
1717,11,1717_11,52,0,11,4811.7647058
1717,74,1717_74,45,1,19,5185.520362
1717,93,1717_93,35,0,10,4937.9310344
1717,102,1717_102,32,0,19,3105.0
1718,82,1718_82,336,0,19,3773.1277533
1718,74,1718_74,264,1,41,5036.0706063
1718,98,1718_98,228,0,33,4459.7039474
1718,80,1718_80,187,0,20,4014.0845071
1718,44,1718_44,174,0,18,6457.9831932
1718,51,1718_51,168,1,24,3899.2094862
1718,8,1718_8,162,0,26,4784.7919655
1718,104,1718_104,143,0,44,3375.14518
1718,11,1718_11,136,1,21,3955.2631579
1721,31,1721_31,255,0,39,3364.6759847
1721,25,1721_25,253,1,11,2124.5262588
1721,84,1721_84,233,1,19,2304.4812769
1721,30,1721_30,166,0,14,2681.3186813
1721,47,1721_47,157,0,37,2816.8744008
1721,29,1721_29,142,0,21,2709.1469681
1721,26,1721_26,140,0,14,1880.0350263
1721,43,1721_43,138,1,31,2647.826087
1721,36,1721_36,127,1,10,3298.3091787
1722,74,1722_74,408,0,29,2871.6699155
1722,11,1722_11,231,1,16,2437.745098
1722,93,1722_93,188,0,49,2833.5543767
1722,106,1722_106,182,0,23,3285.2280463
1722,8,1722_8,162,1,39,2931.9227231
1722,14,1722_14,145,1,46,2155.4726368
1722,36,1722_36,141,0,47,3825.2551021
1722,25,1722_25,137,0,14,2739.7260274
1722,7,1722_7,135,1,16,2780.3108808
1723,7,1723_7,151,1,41,2766.3384064
1723,86,1723_86,122,0,42,2153.6113937
1723,21,1723_21,113,0,17,3115.4422788
1723,73,1723_73,88,0,33,3169.3121693
1723,30,1723_30,81,1,39,2281.2006319
1723,27,1723_27,79,1,37,1975.5766621
1723,26,1723_26,76,0,41,2213.3333333
1723,74,1723_74,76,1,35,2915.5722327
1723,64,1723_64,75,0,29,3159.7510373
1724,16,1724_16,25,0,33,2519.8019802
1724,104,1724_104,13,0,38,2843.373494
1724,51,1724_51,11,1,42,2202.247191
1724,60,1724_60,9,0,16,1983.6065574
1724,101,1724_101,8,0,12,2306.4516129
1724,64,1724_64,8,0,45,2553.1914894
1724,5,1724_5,7,1,26,2549.0196078
1724,7,1724_7,5,1,41,2266.6666667
1724,71,1724_71,4,0,19,2444.4444444
1726,11,1726_11,38,1,34,4664.7727272
1726,56,1726_56,37,1,44,6474.5762712
1726,53,1726_53,37,1,34,4894.1176471
1726,52,1726_52,33,0,20,3654.4502618
1726,44,1726_44,31,1,28,6285.7142857
1726,19,1726_19,30,1,34,4481.4814815
1726,106,1726_106,30,0,43,7758.9285715
1726,20,1726_20,29,0,31,4924.137931
1726,70,1726_70,29,0,25,7045.8715596
1727,22,1727_22,372,1,39,5083.1896552
1727,74,1727_74,305,1,11,4494.6236559
1727,76,1727_76,281,1,22,4133.9584729
1727,13,1727_13,164,1,42,5005.2910053
1727,106,1727_106,157,1,49,6272.9729729
1727,86,1727_86,116,1,40,3084.1320554
1727,46,1727_46,107,1,42,4387.5502008
1727,17,1727_17,104,1,33,5127.0718232
1727,39,1727_39,104,1,27,4431.0344828
1728,74,1728_74,351,0,37,3618.1483188
1728,56,1728_56,137,0,48,4337.5394321
1728,39,1728_39,135,0,44,5008.9686098
1728,11,1728_11,93,0,45,3527.1028038
1728,21,1728_21,84,0,22,3883.4355829
1728,8,1728_8,82,0,31,4380.7106599
1728,1,1728_1,80,0,22,4455.1282051
1728,76,1728_76,78,0,37,3699.5192308
1728,13,1728_13,78,1,32,4031.25
1729,86,1729_86,793,0,46,4324.3981136
1729,7,1729_7,631,1,36,4873.3491365
1729,33,1729_33,372,1,28,4711.6306955
1729,9,1729_9,296,0,42,5021.0684725
1729,11,1729_11,280,1,38,3823.880597
1729,106,1729_106,233,1,24,5881.081081
1729,14,1729_14,232,0,21,3566.5634675
1729,107,1729_107,193,1,43,3834.3777977
1729,13,1729_13,185,1,40,5056.2770563
1730,34,1730_34,92,0,48,6260.1010101
1730,82,1730_82,88,0,21,5622.3564954
1730,46,1730_46,76,0,29,6969.6969698
1730,13,1730_13,37,0,22,5609.4674556
1730,17,1730_17,31,0,42,4805.882353
1730,107,1730_107,29,1,37,2545.8515284
1730,11,1730_11,26,0,29,3069.1823899
1730,61,1730_61,26,1,22,3160.8391609
1730,25,1730_25,26,1,12,3920.2453988
1731,93,1731_93,114,0,23,4808.795411
1731,17,1731_17,93,0,38,4403.1690141
1731,11,1731_11,84,1,17,3636.6972477
1731,8,1731_8,83,1,10,4267.9045093
1731,87,1731_87,81,1,20,2819.3979933
1731,14,1731_14,69,0,28,2639.8104265
1731,27,1731_27,68,0,30,2197.7186312
1731,41,1731_41,64,1,46,3527.638191
1731,68,1731_68,64,0,37,4209.439528
1732,14,1732_14,451,0,42,2738.7998914
1732,62,1732_62,429,0,13,3333.4512023
1732,107,1732_107,372,0,29,3256.869773
1732,74,1732_74,204,1,32,3988.2246377
1732,32,1732_32,188,0,16,2943.8285292
1732,7,1732_7,179,1,10,3393.9114391
1732,51,1732_51,175,1,39,3443.5146443
1732,88,1732_88,166,0,20,3098.7770461
1732,26,1732_26,165,1,46,2681.3768755
1733,98,1733_98,82,1,27,4073.0593608
1733,74,1733_74,82,1,21,3414.5383104
1733,17,1733_17,45,1,42,4121.2121212
1733,39,1733_39,44,0,27,4281.632653
1733,41,1733_41,43,1,11,3969.8492463
1733,76,1733_76,43,1,49,3559.6707819
1733,107,1733_107,42,1,37,2907.8498294
1733,11,1733_11,38,0,34,3913.4199134
1733,57,1733_57,31,1,28,2012.9032258
1734,10,1734_10,6,1,15,7105.2631578
1734,1,1734_1,5,1,11,9250.0
1734,44,1734_44,3,0,46,3214.2857143
1734,18,1734_18,2,1,29,22500.0
1734,9,1734_9,1,0,36,3800.0
1734,17,1734_17,1,1,23,2181.8181818
1734,3,1734_3,1,1,34,5666.6666667
1734,8,1734_8,1,0,16,1333.3333333
1734,70,1734_70,1,0,10,15000.0
1735,17,1735_17,501,1,27,3720.123839
1735,74,1735_74,494,0,34,3731.2456986
1735,39,1735_39,397,0,26,4384.1726619
1735,46,1735_46,304,1,38,3795.1499681
1735,11,1735_11,299,0,18,3027.4896266
1735,106,1735_106,243,1,15,4156.849315
1735,8,1735_8,221,0,38,3600.7005254
1735,1,1735_1,188,1,46,4162.5344352
1735,34,1735_34,171,0,40,3260.8695652
1736,1,1736_1,175,0,49,6384.2887474
1736,93,1736_93,170,0,19,7087.328767
1736,10,1736_10,115,1,27,6214.8997135
1736,44,1736_44,103,1,18,5595.2380953
1736,6,1736_6,88,1,22,3821.8390804
1736,77,1736_77,83,0,37,6048.7804878
1736,106,1736_106,82,1,27,5833.3333333
1736,54,1736_54,76,0,38,5919.4915254
1736,8,1736_8,74,1,27,5119.1335741
1738,74,1738_74,273,1,40,3531.7258883
1738,8,1738_8,215,0,14,3223.0102443
1738,7,1738_7,171,1,32,2840.0342173
1738,11,1738_11,145,1,36,2992.7611169
1738,53,1738_53,138,1,15,3159.8360656
1738,17,1738_17,127,1,26,2930.2575107
1738,93,1738_93,126,0,44,3370.7006369
1738,35,1738_35,116,1,44,3783.4036568
1738,42,1738_42,114,0,18,3305.3545586
1739,82,1739_82,276,1,23,3528.2583621
1739,101,1739_101,103,1,37,4142.6426426
1739,74,1739_74,94,1,37,3523.890785
1739,107,1739_107,76,1,25,2630.8186196
1739,13,1739_13,58,0,11,3253.2188841
1739,1,1739_1,49,0,30,3327.5862069
1739,11,1739_11,40,1,10,2923.8095238
1739,9,1739_9,33,0,47,3481.4814815
1739,97,1739_97,32,1,33,3070.0
1740,107,1740_107,1257,1,14,2940.1727862
1740,17,1740_17,386,0,17,3474.6042216
1740,74,1740_74,316,1,40,2948.4536083
1740,14,1740_14,168,1,24,2510.6124924
1740,62,1740_62,160,0,39,2514.6324054
1740,91,1740_91,156,0,30,2907.7954736
1740,100,1740_100,142,1,15,2490.1365705
1740,86,1740_86,134,1,17,2376.5373699
1740,32,1740_32,126,1,18,2473.6842105
1741,74,1741_74,44,0,11,4772.5118483
1741,11,1741_11,29,1,30,3701.754386
1741,39,1741_39,24,1,28,4732.7586207
1741,34,1741_34,20,1,10,3600.0
1741,86,1741_86,17,0,39,3216.981132
1741,8,1741_8,16,1,24,3092.7835052
1741,106,1741_106,16,1,33,4447.0588235
1741,21,1741_21,15,0,39,3722.8915663
1741,67,1741_67,15,0,16,5358.2089552
1745,74,1745_74,470,0,15,3334.5466579
1745,17,1745_17,359,1,10,3444.7924824
1745,11,1745_11,318,1,14,2640.1656315
1745,34,1745_34,257,1,46,3651.9337016
1745,13,1745_13,257,0,46,3317.7167474
1745,21,1745_21,191,1,43,2437.9712132
1745,39,1745_39,176,1,20,3224.7191011
1745,9,1745_9,174,1,14,2992.3664122
1745,106,1745_106,167,0,32,3592.4256087
1746,14,1746_14,462,0,42,2579.4079794
1746,17,1746_17,288,1,31,3744.6169254
1746,1,1746_1,263,1,44,2942.2680413
1746,41,1746_41,201,1,11,3359.1433279
1746,9,1746_9,193,1,39,3020.4513399
1746,54,1746_54,187,0,38,3954.6370968
1746,21,1746_21,183,1,48,2550.3769705
1746,11,1746_11,169,0,49,2826.3888889
1746,8,1746_8,164,0,15,3492.931197
1747,107,1747_107,66,0,39,2558.8865096
1747,63,1747_63,43,0,10,3569.7674419
1747,16,1747_16,42,1,46,3292.3076923
1747,76,1747_76,35,0,36,3181.4345992
1747,17,1747_17,31,0,33,3102.8806584
1747,86,1747_86,30,1,45,2316.017316
1747,74,1747_74,30,1,34,2896.2264151
1747,98,1747_98,26,0,39,3274.2857143
1747,114,1747_114,23,0,19,3050.0
1748,17,1748_17,550,0,26,3833.2379862
1748,8,1748_8,440,0,47,3877.3892774
1748,77,1748_77,434,1,37,3881.1630847
1748,65,1748_65,375,0,35,3808.0760095
1748,74,1748_74,365,0,37,3276.3212651
1748,93,1748_93,336,1,37,3887.002342
1748,106,1748_106,293,0,23,4742.2818792
1748,1,1748_1,283,1,47,3884.6153846
1748,18,1748_18,252,0,10,4356.8904593
1749,11,1749_11,90,0,29,4398.7473904
1749,4,1749_4,61,1,27,4087.2093023
1749,76,1749_76,59,1,17,3498.4126984
1749,46,1749_46,50,1,43,3856.6308244
1749,106,1749_106,43,0,43,5911.4583333
1749,17,1749_17,43,0,33,4255.6390978
1749,8,1749_8,39,0,33,3941.8604651
1749,18,1749_18,35,1,43,3816.5680473
1749,104,1749_104,29,0,35,2457.6271186
1750,34,1750_34,229,1,43,3956.2157936
1750,106,1750_106,221,1,23,4779.60242
1750,74,1750_74,196,1,16,3563.6687444
1750,17,1750_17,153,1,19,3851.2931035
1750,9,1750_9,143,1,16,3969.9624531
1750,51,1750_51,129,0,11,3294.117647
1750,11,1750_11,125,1,20,2966.5327979
1750,10,1750_10,123,1,18,4683.8565022
1750,14,1750_14,122,0,13,2670.2544031
1752,76,1752_76,161,0,15,4237.3371925
1752,17,1752_17,127,0,49,4416.6666666
1752,11,1752_11,100,1,32,3136.5248227
1752,65,1752_65,84,1,11,3931.6770186
1752,8,1752_8,79,0,42,4768.0250784
1752,41,1752_41,69,1,49,4541.5384616
1752,74,1752_74,67,0,14,3775.6232687
1752,106,1752_106,64,1,23,4291.5360502
1752,28,1752_28,62,0,16,2711.0481586
1753,86,1753_86,147,1,16,2190.1840491
1753,5,1753_5,114,1,17,2336.3636364
1753,9,1753_9,100,1,45,3024.0601504
1753,14,1753_14,77,0,22,2364.8648649
1753,2,1753_2,75,1,24,2053.4591195
1753,23,1753_23,70,1,14,2829.0441177
1753,87,1753_87,70,0,45,2405.6603774
1753,64,1753_64,68,1,32,2579.1583166
1753,8,1753_8,66,1,41,2795.9697733
1754,74,1754_74,316,0,44,3419.1312385
1754,17,1754_17,193,1,39,3870.2702703
1754,34,1754_34,171,1,30,3572.5062867
1754,107,1754_107,110,1,43,2356.4463705
1754,114,1754_114,109,1,15,3073.9030023
1754,93,1754_93,103,1,31,3723.5099338
1754,46,1754_46,93,1,47,4118.7739464
1754,8,1754_8,91,1,24,3930.4347826
1754,14,1754_14,88,0,25,2138.0145278
1755,74,1755_74,191,1,10,3530.046225
1755,8,1755_8,140,0,38,3362.8640777
1755,104,1755_104,121,0,22,2352.5835866
1755,9,1755_9,116,1,24,4049.5867768
1755,10,1755_10,99,1,15,3907.1274298
1755,98,1755_98,92,0,28,2577.2058824
1755,106,1755_106,84,0,25,3782.7586207
1755,18,1755_18,79,0,18,3362.6373626
1755,73,1755_73,75,1,28,3501.2285012
1756,74,1756_74,70,0,35,3561.1111111
1756,11,1756_11,46,1,35,4021.7391304
1756,13,1756_13,35,1,31,3484.6938776
1756,39,1756_39,26,0,46,4859.5041322
1756,106,1756_106,23,1,15,4440.9448819
1756,1,1756_1,22,0,14,3076.9230769
1756,12,1756_12,17,0,23,7820.5128204
1756,15,1756_15,17,1,17,4909.0909091
1756,34,1756_34,16,1,29,5605.2631579
1757,98,1757_98,221,0,21,3131.5789473
1757,106,1757_106,180,0,21,4538.6158475
1757,88,1757_88,167,0,34,3238.9463782
1757,93,1757_93,157,0,36,4171.3362069
1757,80,1757_80,134,1,11,3870.3339882
1757,2,1757_2,133,1,26,3151.1746681
1757,53,1757_53,131,0,34,3689.206762
1757,16,1757_16,131,1,46,3167.6646707
1757,9,1757_9,128,0,15,3693.5933148
1758,9,1758_9,263,1,28,4690.9975669
1758,11,1758_11,260,0,42,3457.6163161
1758,21,1758_21,233,0,18,4273.458445
1758,93,1758_93,151,1,29,4496.6532797
1758,10,1758_10,145,1,40,5857.6512455
1758,1,1758_1,139,1,17,4371.9008265
1758,44,1758_44,132,0,25,4981.9548872
1758,8,1758_8,127,1,20,4075.8293839
1758,76,1758_76,123,0,47,3840.1162791
1759,68,1759_68,305,0,46,3694.1917425
1759,30,1759_30,266,0,40,2829.4478528
1759,22,1759_22,209,1,15,4522.7467811
1759,5,1759_5,135,0,18,2659.0126291
1759,21,1759_21,116,0,28,3031.8584071
1759,84,1759_84,110,1,41,3047.3773266
1759,40,1759_40,98,1,38,2871.1656442
1759,37,1759_37,93,1,32,3352.402746
1759,26,1759_26,78,1,24,2016.2162162
1761,11,1761_11,327,1,25,4183.6105977
1761,34,1761_34,198,0,35,3702.9438002
1761,74,1761_74,193,0,45,4323.253389
1761,8,1761_8,184,0,34,4181.1414392
1761,54,1761_54,168,0,14,4958.6645468
1761,39,1761_39,164,1,22,4843.358396
1761,93,1761_93,157,0,20,4869.4968554
1761,46,1761_46,157,0,40,4002.7855154
1761,77,1761_77,149,1,48,4435.4527938
1762,39,1762_39,289,1,42,4379.2010146
1762,13,1762_13,225,1,31,3990.0849858
1762,17,1762_17,216,1,43,3815.942029
1762,34,1762_34,206,1,15,3231.9702602
1762,76,1762_76,205,0,23,3157.2847682
1762,74,1762_74,160,1,30,3095.4825462
1762,98,1762_98,87,1,36,2863.4920635
1762,25,1762_25,78,0,19,2534.8047538
1762,93,1762_93,67,1,31,2830.1886792
1763,93,1763_93,380,1,29,4165.2542373
1763,98,1763_98,279,0,49,3571.1785298
1763,74,1763_74,239,0,29,3109.1593475
1763,102,1763_102,187,0,43,3435.2030948
1763,54,1763_54,184,1,30,4022.9357798
1763,51,1763_51,160,1,31,3233.937397
1763,10,1763_10,134,1,41,4663.2478632
1763,62,1763_62,131,0,25,2363.1284916
1763,19,1763_19,131,0,47,3364.764268
1764,74,1764_74,659,1,30,5365.9754224
1764,46,1764_46,238,0,31,5884.2767295
1764,39,1764_39,230,1,17,7378.2312926
1764,106,1764_106,204,1,37,5791.0447762
1764,17,1764_17,174,1,20,5630.0813009
1764,25,1764_25,170,0,16,3710.7258938
1764,76,1764_76,154,1,29,4465.0
1764,21,1764_21,153,0,39,4495.508982
1764,13,1764_13,146,0,15,4724.3975903
1765,114,1765_114,98,0,23,3140.6844106
1765,19,1765_19,81,0,30,3898.3402489
1765,87,1765_87,68,0,35,2761.3843351
1765,70,1765_70,67,1,28,4535.5029586
1765,6,1765_6,64,1,36,4096.8858131
1765,104,1765_104,57,0,17,2287.0159453
1765,56,1765_56,57,1,21,3753.2467533
1765,63,1765_63,49,0,38,3323.8636364
1765,44,1765_44,49,1,34,4786.8852459
1767,11,1767_11,48,1,19,4622.6415095
1767,74,1767_74,47,1,44,5824.074074
1767,57,1767_57,45,0,45,4054.6448087
1767,104,1767_104,35,0,26,2775.862069
1767,25,1767_25,33,1,47,4177.3399015
1767,41,1767_41,32,0,23,4859.375
1767,40,1767_40,32,0,28,3748.7922705
1767,65,1767_65,31,0,49,5149.2537313
1767,97,1767_97,28,0,29,4366.972477
1768,107,1768_107,235,1,46,4357.2635135
1768,8,1768_8,148,1,41,3821.4804064
1768,14,1768_14,112,0,33,2977.6785714
1768,7,1768_7,104,0,47,3371.257485
1768,2,1768_2,101,1,12,2637.3762376
1768,17,1768_17,95,1,46,4870.1754386
1768,69,1768_69,95,1,12,3390.3846154
1768,97,1768_97,94,0,41,3278.7524367
1768,18,1768_18,79,0,19,3319.1489361
1772,14,1772_14,530,1,15,3655.2006552
1772,11,1772_11,273,1,11,2855.8282209
1772,74,1772_74,209,0,45,2810.7734806
1772,1,1772_1,144,0,14,2557.7464788
1772,17,1772_17,138,0,36,3254.8596113
1772,8,1772_8,134,0,31,3232.6203209
1772,9,1772_9,123,1,47,3182.3899371
1772,70,1772_70,95,0,48,3161.8705036
1772,106,1772_106,93,1,29,3402.7355623
1773,93,1773_93,539,0,44,5027.8969957
1773,34,1773_34,337,0,14,4477.6632302
1773,17,1773_17,324,0,45,4382.667417
1773,1,1773_1,253,0,34,5188.0
1773,70,1773_70,185,0,45,4784.7593584
1773,11,1773_11,183,0,29,4143.3408578
